Address,Return amount
0x0Ab721963Db11159E4F1D0A0be1DA238B47e971b,4.876761409355029e-06
0x0Af526938C3EF56ef8Ab75B44B76b3D05921e284,0.00025694028177408404
0x0B5247EF5c692d5d506889F592c8Ec2454Dc0920,6.434796954115006e-07
0x0B8ede677bD5a9D4073eFa7f049203e491757fc3,1.6454205259267552e-06
0x0B9fb3FC43E59F9D1e87A61ed423AE8FD825755E,8.773385122488478e-07
0x0BbAc00AF32A830088aC5b080E2cb6fefe0Ae031,1.636803735783871e-05
0x0BdE81cFc4f02549158ca05Bd3228DB8DC9cb12d,4.499776100863512e-06
0x0C0d7bE800683b945978EEA22CdA276Cbb7f0DDe,2.7914556251290323e-08
0x0C28A61Bf6EaEBf2287eC575E51eBdDD4B286Aa1,1.4640900493929918e-05
0x0CE95F6b804F31d67dCC1D9d25a66cf94b39B0A4,6.35996448171782e-07
0x0Ce3b6cB9D118E13E6Bcb96C1719aeFF2422030E,4.070681670693444e-06
0x0D0C4bACC29DeB8FcC485F41223adDeF8015A3Db,1.7113156664756076e-09
0x0E351B87755365a3c52F543a21724aC67F89cB65,1.4662084276881478e-06
0x0E3EFAD6BC1885068855b03Bf641384D0d25DECa,7.943199271603175e-08
0x0E48eAfE07A6CBce58C8E42f14AF228f94760A01,0.00020674548366595837
0x0E584babFf8c43A0242BF6396A087B2f43AC008D,5.138294038920471e-06
0x0E64cbCA254788dF4A8D29E3721D077D91d0D92A,0.0014030087691279053
0x0E6A5f33D9A77936d7743699936dd24FD45b1fb1,1.7789812708074003e-07
0x0E73FF63e881E5486e7f792E7130CE72e35763C7,5.894442542186538e-06
0x0E955344C471B8B7644CA1CAF72CF89c1657096f,1.0041604344656408e-06
0x0EB71897beE952dC53F7534b1818E725352D47aa,3.314517432841924e-07
0x0EC0ec0Aa6798253C4d94a110807D628CF9F186E,8.991012902799826e-07
0x0Ed36DFe068B3042253B8e32c3bcD1cF9a925b7b,5.668428513765774e-07
0x0EddE5f33AeadFDDa2DcFAd533B64C955E47b986,1.6648192160953532e-06
0x0F14F18853d7208f02b75803ef4c6877adCADF76,5.83819782905672e-07
0x0F15E02E67051997eAADA9701d8Ca023d1D6FC82,2.8459676069160034e-06
0x0F3d05fdd8335d73d3d483EC9c26222a1Fa92a85,2.3589469129024817e-08
0x0F8Fe8961522357818Ea8a13057537B8477f44Fa,1.374247564608912e-05
0x0a4a781dDC68799B197aF59A6bdC5A8F56B83022,1.4622522549706315e-06
0x0a885fdb6A974379Fc59f758e96DA5397d0683A2,6.344140430180209e-06
0x0b564C2b8f3Ce0fa59d6c9D1D8f269c85d6b3d30,1.3316805700494093e-06
0x0b8661D6D415bf27F16b976cDaE6e4EBDc47A4B7,7.299687624909174e-06
0x0bb4C6D1Da9C807e77dF1c59b4e378fC502ecBE9,1.736958200227032e-07
0x0bb514Ff8035f62aD599E6EBE62733989edfc686,7.560373284884777e-06
0x0c06973572995A9edEC7C586359E55f52673B960,3.947878859242271e-06
0x0c1278Ab745982A7f28771B2AFDa0C54d26C042F,5.7329948617790525e-06
0x0c39D66Fc9e7F8C0Dc964b6Faf6C68066973d18c,1.5798392999308588e-06
0x0c62a1a697960a5FCEe0D20165Ad28aa20C7E370,1.3032326345515998e-07
0x0c6AB5e21786a722df9D627F15972c55eab3784D,1.113605708339173e-06
0x0c8dFb5E53F1D6E44d511203e2b3c9843c3Fc28B,2.75189918341165e-07
0x0cB5Ee7A6624B0f474D69fA535c7187B360AD254,1.6709879247414702e-06
0x0cD67D932328a848e04Bb7904975cE9fcdb75333,1.0950521432680359e-05
0x0ce9786e650A31F47bE148567953ad758777f3A6,4.2877985462723946e-05
0x0d0c6A360e61Bf882FDa2b23A2b993D58D458654,1.4529025688168277e-05
0x0d29a69CCb7405792d2548A5bbF34CCb7ee2F87A,4.204605297277034e-06
0x0daFB2189C7885b3BBcfe09c8d2E8F8675E98AE2,0.0007314163424687154
0x0e215A19901C1583202029C6a6f55ceA5a445c80,0.00028117065364468934
0x0e59388604C0db50e52735B62932743f4ce4209C,1.798166190397712e-05
0x0e6eBDFF550F470561D9ec39eDa68B97B3EBaf02,7.472440073312526e-06
0x0ed4e906111530327043dD29A613046B64c86A1c,5.9321469679139495e-06
0x0f4Ba69a367DCa0BC488B3D76c6F211ad4b71cC6,8.420372648730731e-07
0x0fc4f5174CeE57EBb2c4e60fAFcCF924C50759b8,5.048800000876894e-06
0x101b5B52A43AF00fbdA07F944692E20cEAEC9b98,1.7098525349681986e-06
0x1022C56C12AC607A7dbcd96001b184C6708fA420,9.443529479474721e-07
0x104f4e944bcB8a9c31B7C65B9bf92b7dA36762c4,8.567945429876994e-06
0x10A3DC097Bf48C6C42e646Ae1bd49ADd74Bd0956,4.150347813836659e-06
0x10B21DD3B38fBf8937ec232299793d58963E79eB,7.518721941090578e-07
0x10B490CF79F478FF90A994c7A4105af8d73cbc56,8.289743452895579e-07
0x10aB02c08c0FE20d284CF82bD32ef0EeE80ee7A2,7.44896911837463e-07
0x112A52a1D78aAF7EE000336519bDC4e6eEE4e828,1.335545261216894e-06
0x116E91Bf0B0c0b3373437573eB0d093A99D8FCdC,3.8532899338123624e-08
0x1192060B64f00E1CdfB985B7B8f26f219B5e3673,5.269268379632942e-06
0x1192E09793e3CAAf7C5C44C92826C9709CA525FB,5.76499596800758e-07
0x11D3505541181466D7f6f1696e0F4c2De3D905c1,6.137999463060082e-08
0x11DA1Bdf29B786c4291a6DC0272A9b96E9947230,9.304706084826402e-08
0x120A7f8b803D07CEFEA0eE04C09D83D569E9E10b,1.8273369026006388e-07
0x122107B5b1401A02f3481A57D9EfF6CC7E61E910,3.8546971451451443e-07
0x122864adb74ee8b3BDaB68Bb7D33591E5015C15d,5.967973892892255e-08
0x123260Fb7a81bd16187fA5d246BDae52Ed658360,1.7811091474996993e-06
0x123456c4C26155b8dc40a00569014Bd4940e24dE,0.005846158447556858
0x12505fC033a7680F5161c066A3a791b4Fd03965E,4.462258070081312e-05
0x12667125770EB9fb46C48Db659D3275e8Fcd2ED7,0.03867751010067089
0x1275514D9B7aC85452Aad00D6065b8C49D697f0d,2.706169924039531e-07
0x12E63c83A34E6ceBb7725804822A57400FCc1535,6.059825721924289e-07
0x12Ea85e8b7629227511b01f42EDf12bE4ba9be51,6.07969200861228e-06
0x12b0E1B718b33d16512BD7A81C3680fAEe3C7e3f,0.011759797141537583
0x12c0F6973B2017d22d9216F6e429e08d967C8e9c,1.3126069398183485e-05
0x12cB6f5Eb0d90f8978Deb060C46539e8B8725509,7.316006520899957e-05
0x12d8C5B8F6F7125Fb1FED8701C3df4441f09d748,9.534997211140436e-06
0x12da9004c8Ad36054eBab26a63878B6074FDA235,7.155332304755586e-07
0x130f7E48683B176AbEb36de0D61647ED32dD6CC4,1.7032337596232096e-05
0x131E1353237e9989702372b17C0A80e3921A8239,0.0036754871844427227
0x131f738F151aeAbC947bDdb55057e661233F6618,1.3041635795183897e-07
0x1325621F90695f21F7Bf06C91070EB133C0cf451,0.00039713765489351674
0x133807C0A880793db97F83C3dC015341Ef83CF18,5.157451453781792e-06
0x1350c5DCf1c42fC54E08026b4A7f77765E15a1Da,3.2950547213586644e-07
0x1361C415cCB1258D264E3D89E530301253674F78,3.4834547897646535e-06
0x138d73CE77B54208da342da8AD5559743554e589,5.752136605156188e-07
0x13Bf4152e8B499b15F272fd61Eb4dAbe88072d9f,0.003360994240633924
0x13b1012570388714d05a14db6912A48cE0d5720a,2.801736173086545e-06
0x13f76E34bD68314060A8C214C7b8fb88b63D5Adb,1.3041639359710967e-07
0x143a8056c23aC5DB64EB9FE4717f9d35Ad7E4337,5.488149953118562e-06
0x14635DaA4Ea480Ea6a0420EC441F582BaC2f8Bb4,1.4746964760502396e-07
0x14840B79244cBdc295888dD595f8aB81C83e371f,1.8676452667104773e-09
0x1491C31D75641b4EeB3429f130011aFaad208769,1.1512287095608554e-06
0x14C5fbb3d78e840856C0a1b464FdE7674ac2DbCd,5.394392807626176e-07
0x14Ce18587ab7650C882dAc1623a28F9A77a4d445,6.836455146264079e-07
0x14E65570B639D0b17070Ae715f922f0206CCAB35,6.615352770914767e-07
0x14Ff0Bc9417B6796f79768729002A793b51205B8,0.008815437215179914
0x14d58Fdc7cB518FEcb547D842C113f0099f2a3C8,6.389447462053428e-06
0x1504ABB542318b080b6A46775163B295Ffb5F4E0,6.209332141497725e-06
0x155Bf08E1dF0861d744Dcf0F30BF066d761CA94f,6.011843337349412e-07
0x155ec1200409a48Ea022d97cab1eA67F4f78889F,6.996848201234148e-07
0x156C209E0ffc03C4435713D683ae130332436716,0.0015949759860628566
0x159027caCCAfe10A200d9e3B4A912690C4A39423,1.2024154730743488e-06
0x15913854B2b5Cf53991F9bDDA92c2bF67B4839fF,7.157559030433944e-07
0x15B6f075C16EBD07f84B440542d7159B4Ff469Af,3.030448146979295e-07
0x15EC1B5d01505B829b3b66b9Edf9518BBe339358,5.8995604301644235e-06
0x15bA9769d2b409Da780e4ac6252c85Bd5ba8982A,1.7592711521245918e-06
0x15e436D9c9D4e75c5E12fD5e197F98940cea7B6c,1.148369898251161e-06
0x160f6eF9fCddE6ff3Febc7a57eDBFd476a8AAb5B,0.472355677275069
0x16161a0785C6894d9F9c5b54fa375b5cB7aF7a0e,4.678716176628364e-06
0x16471C5d08Cd39cb95B549ad6BbdA903765E7cd6,5.670361268418669e-06
0x16515c80999e3947bf974D7aC6bBAc67A4127919,4.984166245939684e-06
0x165177DFB9191b6Aa5B3940C247673F551EDC42B,1.1320277990085255e-06
0x165F91EbdF04e14FeF8c2f857458fa44EacA0433,8.238453157078767e-07
0x16979D6525be7B1E59F79e69E8b261669DaF3e6f,1.2007299484928923e-06
0x16D438680756025A73Be40662FBc981b3AF16575,8.972508440272829e-07
0x16Ec5aCEc1B6cc9C8941F73cedE557C46B8D5CcB,6.180302746868702e-07
0x16EcF8f07ac0c9CA65C9BEBfdE2bdECA7bdA393d,7.117202627664299e-06
0x16Fa57072c0E7Bb28cE347F94c9FB937302e3502,7.918578208423459e-07
0x16a1Cc473C406Af8aeFD26378e4a05a1C7D75Ea1,3.782436191328024e-06
0x16b95aAff2Ed878B308f649f6E3C5ce0De146AfD,6.716370691353086e-06
0x16c874CE02AEC3B042F52B34eB23c4cA05B875dF,4.655153066045896e-05
0x16d7234aF7202a77DF30B40aa8FF1DA6b7f5BB98,8.461404023908986e-07
0x173663768f973A1b707a4c4a228f700c6590aAC3,0.01682528503192072
0x175C83516aeB0ed1343D10628e6cd7515C89Bfa1,1.5088399644250428e-06
0x176b5ce4efc9ca23585F613D871e5aFA098F81e2,5.02474354489855e-06
0x1770d0C59C8DAE7d544E2C9ce01424f930841B07,0.0014673367319549067
0x179B62845b4Cfeae1BD95F72fFa9A6fd208f4Ab3,3.7425682470507174e-07
0x17B35992eA5C824f88Ae882f2e4a6c941a8D1eF9,2.1557263579082228e-06
0x17CB7aE3C5ED2e995E2599cB711D3473D36f8d47,1.5828784314017021e-06
0x17D1ADB6414DE340291f440C1fA756e05D2bc7FF,1.2625071211136861e-05
0x17D8a67fE9f16DE88aA7Abd534884fffB4DF9B2a,1.1963281754011545e-06
0x17E7B51dE58FDa1e4682Ae15a66d789e784a90c6,6.465219353295977e-06
0x17dBF92576718DE0Df5eA7BdDE53f8BDBD6e967F,5.666673556887804e-07
0x1805475Ce1324E9e03a61715D57464fEF8ABa7F4,8.446235797832621e-07
0x18062f1e18b684C1064D5ab6452f89cd1D38EA86,1.2315924194475651e-07
0x180c54A6804eb7c4296f48aA1606932dB43d726b,1.7953611547892302e-09
0x181A9644196DBc65180753E34ad533A2BAa9F137,6.261118746887839e-06
0x1822773F4367CDcBFE1A4B909f8dd1eEAD7EE7eF,4.9977422804093995e-06
0x1827039e23bf17D2Dc134896b040Bf0Ff8cB4345,6.347229249164956e-07
0x188102C1266a775255aBa0D7900890bbD530d5d5,2.7546038914509657e-07
0x189815Ae4187b12168D0F4d875b653AC33d474eC,1.2057020181613594e-05
0x18F25ECf2D37dAb8C7d480CbAA1450e89eAeDB9E,0.0002579432579568808
0x18d970b7B0bF00C55a20a3CD6A2910Fbc2e410db,5.264934551144817e-07
0x191bC2ebBF2c6D6C5498cbC189eA3342FA119781,1.4578329671171843e-10
0x19295cD560A517B0be64a1514C886E08f2802259,9.138277297502471e-07
0x196a2A9A22C2fD8f5107e97Df9ad14A23e81982B,1.6496910443287633
0x19B7815a28e8Fd8c1Af0197b003D7fD470d16051,6.462841272912915e-06
0x19DA4D36184DD9022E87423D009eBf8fDEBD1133,1.766026301369054e-05
0x19F3baac59E3ADF2125D6CBe915C0F6d27898856,1.730148492362663e-07
0x19b494F6D199CBad1DcC230E8983EA9859F4Cb75,1.2465298680114474e-06
0x19bF5b96327f2f389654428Bfe0832CDDC53EE66,4.986372377080309e-05
0x19d50766C78a75f80Bf2bd33b51e9bAA26882a6f,4.224323746913429e-06
0x19e4aC3c6406ED797Fb36A90773DdAe0Cb6311c5,0.015137228958654199
0x19e6915b966Ddb3a6823b5a4554a8D2B60d234c3,5.770679458692175e-06
0x19fE904d53C603D1CAfab59e51D4BC50fCc8be5d,4.481752428074966e-07
0x1A230Ba98bF69e4b4C0A8e4A838cccbAA1746707,6.204111316955941e-07
0x1A64a81Fb9285C161cdEbb5FbB9b922625C79dDB,5.1502093173710784e-06
0x1AED2cf50c333C221a57bC820086bedB31200DfC,4.830551117616419e-06
0x1Ab489D7457b02bF1d79c0938ffC8EC7Ff0491dd,0.00019051356730205482
0x1B59830f11dBE254Cd97039F4FB7aeB56A399d42,8.449268696233137e-06
0x1B72Bac3772050FDCaF468CcE7e20deb3cB02d89,0.10295118506818127
0x1B8B52e5c6962F5da2F1910389968C0c39321670,1.6432459798659553e-07
0x1BA9c113B45884440dbEaDB24934764C0D3EBA73,5.144935314307037e-07
0x1BB7390583f480Ef37eA2fA4D6EFE3f635B8DF2C,1.554629386558514e-05
0x1Bc4D4848d7F72efBA4200b7DC5Ca8ec686cF0FB,2.6890305298131577e-07
0x1BdCa6a46d69efE0B4c7b1Ac962f240e0e1F040c,3.0220627573511088e-05
0x1Bdd370BAdF065559dc279bc50d19fb172fEBf1c,0.0005792088284877592
0x1C09d30F8Fd442E8cbbdA89DB77a6f672BcCf88C,1.9541572483180756e-05
0x1C150d17935Cc4A9308af2F667353e20aF932050,2.7724502651279134e-06
0x1C4F95A473aB9303D6CBcc2685d36f09158427c2,2.9984874096829584e-07
0x1C5B0056f8b51709873692A94f4Adf54f667F526,1.9464155051386588e-05
0x1C616C8d2E270A59E778Ee4E890b4B38CB22715F,1.303149867575565e-05
0x1C749E06A0A8e9d9EA25F8B7538a54a94E19C5E5,9.525656925786983e-05
0x1CC956Db3bA91A6BCdAc828F69159e6b2a022F78,5.759049419178991e-10
0x1Cfd98B5bFb3Ae875a0Bc03211a92A048a0C50b9,5.2215218955896055e-06
0x1D214cc229053Ce49a559B9F9010302240DBfDF1,3.0775948690152124e-07
0x1D692F302fDA5b450e109f727FcBEf22e3cf85aB,4.0890259137484537e-07
0x1D79e906836F6F3f622663F200dD2800aea76d9D,1.8129407040472203e-07
0x1E2e33dd19593d5011dA90bD9E2ED53dfD281085,5.0422653105567545e-06
0x1E3Bf1d49BC924E7E945ce7A585c3c216925874C,9.476317563176039e-07
0x1E8f05379D3c7E87dbdc99297cB03ce79b3a6303,6.852982448626728e-06
0x1EB24fe3E7F0ee5BA6a812a68621302470525610,5.014657996742398e-07
0x1EE7C6e3463ec2B3b102258adb0acA0bdc34c5dA,0.0015276283417217393
0x1Eb060e0916410Ea90f2f4d28C437b4258e36AE2,1.3159309851086748e-07
0x1F4e8436c132f6DC42EFed2250De70c6dbB1e9E3,3.4091406949872637e-07
0x1FB53816f94A35Cd9ceF93B351a4842fea52ED8f,2.06322365356477e-06
0x1a000477913E0156040E00A4b6fFF331aaE76AE2,6.300218044187482e-06
0x1a0622375BbdcA79A0997091146A5BE6d07bc574,5.490683627587555e-07
0x1a83F9F7a8A0958579408159C47B6D61D0903dC6,2.3468584213053102e-06
0x1ac591bF74EedD253414126D7881b31745002056,5.488193402818678e-06
0x1acaa86FD5eAcdA569d25c935151D71B9bd21404,2.7837320435297757e-05
0x1aeeaa375b4112f537FaFDEA5AA3BAB0e1257557,0.003283674266184349
0x1bABAA4e4D40d0cc59BB96938460ebC7b1DB7565,5.400866810455538e-07
0x1bC6EfcC7c41CA4f0a80DBa5d024fFCBDA078c30,5.18707278982407e-06
0x1bbf10bB17c300b0d525C5b1A08F85E7b7E321F8,3.970644236821822e-07
0x1c2E1C1e2db2EBc41c974228b0386e0F860cC57a,5.478397895056363e-07
0x1cB2a464bD83896F4792Cb4f7d5434c965e160e7,2.4363482479931826e-06
0x1ce6E8a1AE0ddb51cBB407510AbBb57207c6b5aa,2.20246026688411e-07
0x1cefC8DeF16a521b0Bfab3b5695c234479e63b9B,5.916935430297089e-08
0x1d58FEf488F45B2e33e85C8bB1427B156a769DD5,5.729986351397594e-06
0x1d6a5d60e41d702D2471F98a9206c6b0A978663e,6.412886374574434e-06
0x1dC0110D30764776BF5C4ABb9a0D1C447E63BC0E,1.7528704488550062e-10
0x1dF4c04D9C4247bEdF051E73730C46A03C3d3050,0.0010123684611653882
0x1e46C15829F792aB2130f7397AE4b644f92E36d5,0.0007412625851319464
0x1e99D4310dF8f86053f4a8b0c233F2af4C1248CC,1.235430656889778e-06
0x1eE4A253361B3d3c02916Ab6D09F8196368c0D88,0.00029534097336155347
0x1ed9EC79D519a095c0153FC7ce918482cC6A371C,1.436179082181601e-06
0x1f29636900A0c96e2c46763e03a3858a886fA621,0.005026943335879977
0x1f38Df82621c15FBD36Ab55D09C5544a8e972B33,3.9041349065867726e-06
0x1f875D010673772373c5d1530b1116790880A125,6.203361215490424e-06
0x1fE7602cf87Bfb401D030c7bA4B6bdE3AD8af2F6,8.707833049755442e-05
0x200c2cA1CbB004B77Cd5Fd6d13611284bD1cE4e4,1.5197023502225364e-06
0x200cDD55010ae577d7dAfe437297fEbEDf64fB0d,5.122760366245117e-06
0x203BB3CB78253d110269977A40F570A664759005,0.02464420523153764
0x2061d643E73DEe6b41ce888AD2BB1ac2FA574870,1.0233684438982475e-06
0x20660aE39AF6986a7e104D794C3bF7923B87A703,1.5700242718742774e-06
0x2074924ebfD97Ff2351659CB00e259eBd6451aA5,0.0003053621476698071
0x207B27837E59825c75bB9eec29BC00Be27a9E6Cc,6.015078952441048e-06
0x209c28a8264e7A024F6267d5BcE850993E33F9C4,5.66651990203041e-07
0x20a9f96b4DaF6E6897A15ABCEF6D1853d00E8F43,0.0010952626399687957
0x20cd20Ad6c63B96F5C7934DD9D896f272bF68f2B,0.0011265273155413298
0x20fb522FB5fE80def7157A4e12474f7Eb7172925,5.431355118241679e-08
0x21007F5dbceDA4d15D8f0e38c9F1D61DcD603300,7.253220189524725e-06
0x210a02bcda5185858b873932654259A4d6b9B92a,5.070880524539343e-06
0x2140d6ddE28F66e09E39d68345797bD4C3457537,0.004811690185199813
0x214A23Cd27FB38C13fda1F8Aa43Ad7675888FA67,4.010660108727128e-07
0x21Ed96719E2EB8F75866EA91CDaF804506F42bD6,5.490683625405854e-07
0x21a23e89bf76a6093EcAAC516D09d852FFC11B40,0.003136074350618747
0x21b32B7D95887D4590B5C359f2E404F66f870410,8.632967871396704e-07
0x21e5aacB8ea87C256aE478Cb3D22b904649Fd105,5.366022406926363e-06
0x21efe624381dD442063C1f1661Dbaf7F345B79E2,4.657301281881482e-09
0x22803A83546D63A8AEc745babcB743d0006a4Ac6,8.945478933551729e-07
0x22E887375B4883e113e5461CEdF52E23923044c7,1.9018294637612833e-07
0x22aA90739209A1Eb818cb4D169bcD3275147dDe0,3.70732209214322e-07
