market,symbol,user,max_pos,avg_pos,pnl_lt_redem,pnl_gauge_redem,pnl_lt_pps,pnl_gauge_pps,yb_received,yb_pending,yb_earned,yb_value_crvusd,yb_value_in_asset,net_pnl_redem,net_pnl_pps
3,WBTC,0x196a2a9a22c2fd8f5107e97df9ad14a23e81982b,137.124736047515,132.67382552303815,-0.02404757418079132,-5.0744677146981445,0.009951026777099779,-4.970644089540744,1908763.740352884,0.0,1908763.740352884,598184.5642611065,6.975325912372546,1.8768106234936104,2.014632849608902
3,WBTC,0xc51c8e4cfb7fb969dae4b10052a1bb6d15fcd96b,137.06514094044664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,WBTC,0xe862bc39b8d5f12d8c4117d3e2d493dc20051ec6,131.96660465156782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,WBTC,0x63e328e7808c34a2edbda15a2b4ff68afd89d8e7,71.11741971919695,32.64195348458344,0.0003075283765355935,-0.6138053392951816,0.00027380486962593647,-0.6259984813327077,209486.17265920417,51283.91019943982,260770.082858644,35246.82176266134,0.4778230525437874,-0.1356747583748586,-0.14790162391929446
3,WBTC,0x8a25d8c9fa8c7a726137f2d618d85cbc2c083f78,51.376157607412665,51.21907569831849,0.15708190909416933,0.0,0.14848850614304598,0.0,0.0,0.0,0.0,0.0,0.0,0.15708190909416933,0.14848850614304598
3,WBTC,0x160f6ef9fcdde6ff3febc7a57edbfd476a8aab5b,42.174709557788155,37.68031635882128,0.0,-1.6904137047972547,0.0,-1.5093811905629442,584440.877058915,3670.665163469189,588111.5422223841,138393.2342656182,1.5272055283105825,-0.16320817648667219,0.017824337747638364
3,WBTC,0xeabd4a433d9bd08ddbb086503b18bbe2dd51a414,30.124371233795948,27.721668192344808,0.6177552987654055,-0.7583104977971165,0.21579307119849608,-0.372408288549035,247021.62660408998,1322.2534424516102,248343.8800465416,88343.77772450949,1.01333718050221,0.872781981470499,0.856721963151671
3,WBTC,0x49db86cd04a63649ef9f9905963baef7dad0c9bc,24.530925764698683,23.776285538891987,0.1515652642231745,-0.8038849470682845,0.11027999143048065,-0.8031962808667117,198018.67549578534,6161.3098527615575,204179.9853485469,29433.04776861669,0.41223449603476225,-0.24008518681034774,-0.2806817934014688
3,WBTC,0x7421c1ed16b400e4868ce696452c3c985f8cd04d,24.50185479863256,10.468173268391393,0.08073205395003677,-0.2546808318400677,0.05071281061316193,-0.2789151985303918,110047.92783061517,35778.548587354475,145826.47641796965,30320.784419501833,0.36172913663283063,0.18778035874279972,0.13352674871560075
3,WBTC,0x0d6b672feab312ce817b689c94e87ba4f0eb56d2,18.98222011139692,17.961081193498458,-0.10635297688301641,-0.2765346908107932,-0.07936519783561696,-0.15195266854210254,118742.5853298402,0.0,118742.5853298402,31709.990377545295,0.372929512755787,-0.009958154938022601,0.1416116463780675
3,WBTC,0x924cafec4f967be5df085ad94d8d50574f9a2bb0,17.675873403995208,17.158794255685226,0.5326999461060371,-0.13226198153361027,0.5146508820136262,-0.13473752280053983,3972.616350389985,60250.83415812814,64223.45050851813,9781.365103837154,0.11785664434909522,0.5182946089215221,0.49777000356218154
3,WBTC,0xb89ad8f6bcebd8d3c3cff4fee94aeb3da0ef6efd,17.486710792214318,15.486299997928183,0.0,0.2841979563524464,-4.792778444911643e-7,0.05352602008000107,0.0,37610.09571575781,37610.09571575781,5005.557782368059,0.061685585701170595,0.345883542053617,0.11521112650332718
3,WBTC,0xedc66382f1e7fe11c259761cbddbdcb995bf472e,13.811242844650401,13.804255586545978,1.0331089345423432,0.0,0.12908480836795824,0.0,0.0,0.0,0.0,0.0,0.0,1.0331089345423432,0.12908480836795824
3,WBTC,0xb24d671f0c7bef757412897ef60013040185c6fa,11.35635213881736,9.07950492484949,0.0003527573417651584,-0.2068667406024908,-0.000013219867072647119,-0.3379274268051012,139230.9432184794,498.1448153403676,139729.08803381975,35419.00663315781,0.42796490014830957,0.22145091688758392,0.09002425347613574
3,WBTC,0xebaf493dfd35c0f535f19c2695fcce7008239047,11.33028322683638,8.028435513217016,0.013925346257589266,-0.006320116715985087,0.006125027516484655,-0.002451908407883652,19435.06852707834,0.0,19435.06852707834,6896.223366936841,0.07617001401310586,0.08377524355471004,0.07984313312170686
3,WBTC,0x3df8669d6350dbb256bb4972d6c6f86efd301528,10.969379278358563,9.665680521945236,0.07848142725210026,-0.27266790456247864,0.07504496117688664,-0.2825675038873622,115060.28860402097,4778.898655645847,119839.18725966681,30365.73190590095,0.3623466381875065,0.16816016087712815,0.15482409547703097
3,WBTC,0x77620648cf8210271582af06d45c99ecbbbbc919,10.459311312617166,9.697550309983926,0.8007450019517821,-1.0122365222791017,-0.2527808309529838,0.012941906961469473,100089.73018393172,10425.854811474224,110515.58499540595,36502.25200862934,0.41949222419920945,0.2080007038718899,0.1796533002076951
3,WBTC,0xdbe2d6cec8a1b449471bdfedcfb0f8418bb978f7,10.020550279733571,10.000221493122826,0.0,0.020328786610744876,0.0,0.019863016662495233,11803.78644852625,542.1491338258508,12345.935582352104,1498.7450072074812,0.01852432987433358,0.03885311648507846,0.03838734653682881
3,WBTC,0xa47ea465353828cb47a1c7f50e9991e1762089dd,9.994537140468635,9.994537140468635,0.0,0.005684352654190392,0.0,0.0038646458204658575,3483.466234243063,0.0,3483.466234243063,423.0713700942674,0.005670373152206537,0.011354725806396928,0.009535018972672393
3,WBTC,0x0315840bd98a8279838a7ad799adde5dda1fceba,8.733841120404833,8.306326381599472,0.35073103835533115,0.0,0.27432188087449016,0.0,0.0,0.0,0.0,0.0,0.0,0.35073103835533115,0.27432188087449016
3,WBTC,0x42d3076bbf75fd01a7a43cc9c08f50defb4541cc,8.52711041703062,8.527110417030618,0.0,-0.021125858030985347,0.0,-0.02475021221474098,39817.459680717264,0.0,39817.459680717264,18034.572567708077,0.19462354189486927,0.17349768386388392,0.1698733296801283
3,WBTC,0x278108b227fc6890361bbd91c7416c51fb756ab2,8.509988947196291,8.44420691888684,0.0558781668727869,-0.021862049622985442,0.051599395143889136,-0.020548202179856742,60106.773955568795,0.0,60106.773955568795,25780.15034423779,0.28057524029329417,0.31459135754309564,0.3116264332573266
3,WBTC,0x1ddf5f440b9f98b162783d2829a710a8bc330c02,6.699107063065726,0.13302973719231087,-0.010722832613712228,0.0,0.0043073759721760875,0.0,0.0,0.0,0.0,0.0,0.0,-0.010722832613712228,0.0043073759721760875
3,WBTC,0x8d06f1d53a8ce5e278c18fedab702d3cbb6dd93f,6.571478079291228,3.750381386479961,0.0475958484915781,-0.0017030325287765043,0.04130500210419534,0.001151251894548682,19927.63758127724,0.0,19927.63758127724,9252.62676284184,0.10435718898097653,0.15025000494377813,0.14681344297972054
3,WBTC,0x8c6439fc4b3b0265d52d3b05620bf3e00726ed99,6.423117714402201,6.174979733531028,0.24813798087117245,0.0,0.24448436600506313,0.0,0.0,0.0,0.0,0.0,0.0,0.24813798087117245,0.24448436600506313
3,WBTC,0xab9b533dfad86fe5508c2a74a1a806fce8b723cd,6.293823854656912,5.774865281540114,0.0026228715428808897,-0.18164036881148485,0.002489378052138725,-0.20422064907140836,72435.52852094545,0.0,72435.52852094545,14830.323779794362,0.18008506399101437,0.0010675667224104013,-0.02164620702825526
3,WBTC,0x50e835c1088dd06747312c06ac0839ecc773cb42,6.1516959896586565,5.411472011363176,0.7402239782954806,0.0,-0.060265384657332007,0.0,0.0,0.0,0.0,0.0,0.0,0.7402239782954806,-0.060265384657332007
3,WBTC,0x870fcd63db2c68d8079166e311b1118b8aa26ed7,6.124380821545039,5.250168455334263,-0.1176337892547393,0.20286839036642584,0.11094732960442513,-0.03918631125054255,28173.771864246282,0.0,28173.771864246282,5435.521129417637,0.06746299619270209,0.15269759730438864,0.13922401454658467
3,WBTC,0x1b72bac3772050fdcaf468cce7e20deb3cb02d89,6.109525100687613,5.8018724658478105,-0.5025244682162873,0.0,0.29340384944674325,0.0,0.0,0.0,0.0,0.0,0.0,-0.5025244682162873,0.29340384944674325
3,WBTC,0x183d0567c33e7591c22540e45d2f74730b42a0ca,6.058277518011043,5.98919276878075,0.07243548002616519,-0.00941864596566619,0.05443509299873791,0.004982376821811632,32195.547045069452,0.0,32195.547045069452,14906.315382701228,0.16358513415866052,0.2266019682191595,0.22300260397921007
3,WBTC,0x81fe3d7d35dfefa15b9e6800b6aefc3358e7b156,6.0475079742328814,6.047507974232875,0.0,0.0,0.000023756019967628114,-2.835256056822676e-6,0.0,1.3601176105723563,1.3601176105723563,0.18101914289156787,2.230774738376439e-6,2.230774738376439e-6,0.000023151538649181878
3,WBTC,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,5.891270663238218,5.8084876025431464,0.1562338058355322,-0.13929233652308454,0.19517679972951502,-0.10403970525469437,17156.23310588494,0.0,17156.23310588494,2640.137736438895,0.035423825534943595,0.05236529484739126,0.12656092000976424
3,WBTC,0xc20fc9d25566bf57600f45ffffe3fac0ce2bff57,5.611153521782445,5.277360249244663,0.6131933055933365,-0.7733465750307369,-0.17682433143772328,0.011846777466870993,57069.44069342276,10681.875238121062,67751.31593154382,21890.01208040207,0.2494306480394769,0.08927737860207652,0.08445309406862461
3,WBTC,0x9139c7ca4486a6a8e5c1bcdd18af6e55133bac15,5.436995821646277,5.436995821646277,0.0,-0.03355651226996596,0.0,-0.0019882845934552514,44779.884274875956,0.0,44779.884274875956,19162.10693794714,0.21474491773913224,0.18118840546916626,0.21275663314567697
3,WBTC,0xd24c29f58fa7f57fb70ebb059b1ffd795e23800e,5.183124501724243,4.9833384668668534,0.19978603485738924,0.0,0.19689646842297628,0.0,0.0,0.0,0.0,0.0,0.0,0.19978603485738924,0.19689646842297628
3,WBTC,0xa9fc884430b4d28253ef198c9730f65b2062549c,5.083923812796311,4.753884035196232,0.2119865807953173,-0.18531434355317544,-0.04671631111695128,0.023254734517962998,23350.27200163331,0.7824391704817042,23351.054440803797,8715.411753840546,0.09903582103128611,0.12570805827342796,0.07557424443229782
3,WBTC,0xc41dc060fe9bea2b83550b23b3773906add59083,5.023440111819533,4.873064080352257,0.11530609871161147,-0.07618809697651925,0.0026308283060953153,0.02117211101968517,14009.76195540594,0.0,14009.76195540594,5578.8568931777245,0.0621655836895222,0.10128358542461442,0.08596852301530268
3,WBTC,0x820fde592f5b7a42152163b0eb5b80d78ef7a0cc,4.9904060459451305,4.949947545854143,0.01234086503136734,-0.12453107392531884,0.012314185522938918,-0.12594315703438322,44699.898902850415,635.5598465649872,45335.4587494154,9568.464490712517,0.11824885087984544,0.006058641985893939,0.004619879368401136
3,WBTC,0xa92b3c7663ab7b589fa7ce7f63c52e283952bd9c,4.441980078359273,4.131735038313444,0.4917487527341386,-0.6008281099400901,-0.10928450849366521,-0.0025631244029963394,37086.36495744516,0.0,37086.36495744516,12181.576410849693,0.13987951413327293,0.030800156927321465,0.028031881236611378
