market,symbol,user,max_pos,avg_pos,pnl_lt_redem,pnl_gauge_redem,pnl_lt_pps,pnl_gauge_pps,yb_received,yb_value_crvusd,yb_value_in_asset,net_pnl_redem,net_pnl_pps,addr_type,has_rescue,is_proxy_likely
5,tBTC,0x1eafa35d4e5d11fdb3921968379fddd2c0f9023f,3.7179836558287844,3.7179836558287844,0.0,-0.0684487415379733,0.0,-0.03570207987854768,11656.505499779783,6022.449965268939,0.06559324405432725,-0.0028554974836460523,0.02989116417577957,EOA,false,false
5,tBTC,0xc6f0f6e69b07db21ae188f10ba4d71de234c14cc,3.681287271517993,3.5923784392396043,0.10994866958900389,-0.10373233527106228,0.010516233722905563,-0.005826679469373914,25532.482912773048,10702.171151404236,0.1180498699018478,0.12426620421978941,0.12273942415537946,EOA,false,false
5,tBTC,0x8d06f1d53a8ce5e278c18fedab702d3cbb6dd93f,3.5344369647760105,3.48956539417645,0.12428847261964587,-0.1183207150418114,0.03314338916644089,-0.029420427793464664,25467.427176268557,10208.284378322322,0.1155869863165308,0.12155474389436528,0.11930994768950703,Other,false,true
5,tBTC,0x0315840bd98a8279838a7ad799adde5dda1fceba,3.468198899768716,3.390038120740042,0.07972428253583667,0.0,0.06897105259752036,0.0,0.0,0.0,0.0,0.07972428253583667,0.06897105259752036,Other,false,true
5,tBTC,0x0e63ee1a039bcc422b1baaf65c7ae30c497d3fc8,3.454667174450577,3.454667174450577,0.0,-0.09023324850027753,0.0,-0.09082290095512122,41405.843397607285,11731.90103454317,0.1327150238180548,0.042481775317777276,0.04189212286293359,EOA,false,false
5,tBTC,0xc99fc715e73294fd03b7c09d9a438a98f6c76ec3,3.436077398348202,2.9543490743863488,0.02994711258924488,0.15964803266163033,0.039377154066276,-0.020967171928879827,16295.651173367049,3824.0225281347966,0.04572002801818146,0.23531517326905665,0.06413001015557764,Other,false,false
5,tBTC,0x81fe3d7d35dfefa15b9e6800b6aefc3358e7b156,3.435713748827869,3.435713261998453,-1.3322805975364727e-6,-1.9473176650215477e-6,0.000011725059554521915,-1.8365570426889297e-6,0.7267004383573056,0.09018264997373036,1.158628205109993e-6,-2.1209700574480273e-6,0.000011047130716942978,EOA,false,false
5,tBTC,0x42f2a41a0d0e65a440813190880c8a65124895fa,3.330020881142391,1.751519515776715,0.19138887387894574,0.0,-0.01666348133700752,0.0,0.0,0.0,0.0,0.19138887387894574,-0.01666348133700752,Other,false,false
5,tBTC,0x1b72bac3772050fdcaf468cce7e20deb3cb02d89,3.144216602524725,2.999530010512975,0.06019571311675604,-0.3798336276633719,0.060043316274609494,-0.03578169712129518,13652.370987168655,2329.7908550924485,0.031069410303105793,-0.2885685042435101,0.0553310294564201,EOA,false,false
5,tBTC,0x50e835c1088dd06747312c06ac0839ecc773cb42,3.0853367081429437,2.7689743617817504,0.0009804139242460413,0.31538120706968326,-0.00008857186242600546,-0.028492553494676155,2506.0335427736954,271.58273182182126,0.0037415895902042974,0.3201032105841336,-0.02483953576689786,EOA,false,false
5,tBTC,0x096c75594e46159eeb35673728936a46e5fe201e,3.072591103047608,2.89210980434124,0.019633672869066355,0.09630504463219568,0.0036429628239057275,-0.0029558128067689003,7236.029290357719,3138.977181559592,0.034747089684540024,0.15068580718580205,0.03543423970167685,EOA,false,false
5,tBTC,0xc678d67edb134a1d22a15b85912b5b3b8a56116b,2.9404532864747166,2.404472939447353,0.0,-0.015475666966568262,0.0,-0.01590554546983049,17896.25276391958,7699.411108614124,0.08571973632680041,0.07024406936023214,0.06981419085696992,EOA,false,false
5,tBTC,0xbc8b74c6c89734e0a26ef762f1193975c8be64ac,2.8125081160919607,2.8125081160919607,0.0,-0.07995030432952996,0.0,-0.07872274624441505,31876.934423853498,7502.534906209403,0.09102704313431581,0.011076738804785852,0.012304296889900757,EOA,false,false
5,tBTC,0xddfe74f671f6546f49a6d20909999cfe5f09ad78,2.655130676682125,2.6550970445701005,0.018125988257129223,0.0,0.044312167103514495,0.0,0.0,0.0,0.0,0.018125988257129223,0.044312167103514495,EOA,false,false
5,tBTC,0xcdba605b7c58bfce7c1b742f3641a61093976b13,2.4964923526800127,2.4647715053136974,0.0,-0.047530615177827334,0.0,-0.0624028647771422,28373.64371569704,5422.233039823837,0.06642700591483866,0.018896390737011326,0.00402414113769646,EOA,false,false
5,tBTC,0x7bc16587416f342af4294b46e7b7a3b366c4bc57,2.4915461425631995,2.256057706409591,0.024905235339360537,-0.03288383965964656,-0.02395348427096409,0.000131374081056928,12360.982744175202,2741.877287438829,0.03282858457429927,0.02484998025401325,0.009006474384392109,EOA,false,false
5,tBTC,0xc441424302f32b0f68f8d4a604bf3e7c01a5372b,2.434350090739461,2.4298196689614406,-0.003775285120016512,-0.028109199237587534,0.006586763848281638,-0.048068664251033885,0.0,0.0,0.0,-0.03188448435760405,-0.04148190040275225,EOA,false,false
5,tBTC,0xdcc2675bbe4d931de00da054c62eb9fcff2175a9,2.4094205837915985,2.2334574601580286,-1.2205549332466707e-6,-0.1934264109670235,-6.158817645667959e-8,0.0018209303685787802,0.0,0.0,0.0,-0.19342763152195674,0.0018208687804023235,EOA,false,false
5,tBTC,0x61d897b1246fd61076914b619310707dc0be790e,2.4055228680637937,1.116098297179307,0.02283567185848993,-0.019373907072667215,-0.008995909346154511,0.004531376732177973,5192.572002174143,2455.1308778767243,0.026805864969684824,0.03026762975550754,0.022341332355708288,Other,false,true
5,tBTC,0xb0e83c2d71a991017e0116d58c5765abc57384af,2.3978846619268843,2.371699454862668,-0.000027980684198094583,-0.059429029816660726,0.000010897646708618703,-0.06047062167066859,30233.219604246882,8885.767570390552,0.10400502519659496,0.04454801469573614,0.04354530117263499,EOA,false,false
5,tBTC,0x9aa41ca78836b00a78f051371603b26ec26c7d8c,2.205969823867948,2.205969823867948,0.020137175545276165,0.0,0.0034097408628717884,0.0,0.0,0.0,0.0,0.020137175545276165,0.0034097408628717884,EOA,false,false
5,tBTC,0xefcef7f134e8f24890ac57b333a8dc710d0e6b5f,2.034413850730282,1.4885387509265817,0.03873560340939032,0.0,0.02150074886346445,0.0,0.0,0.0,0.0,0.03873560340939032,0.02150074886346445,Other,false,true
5,tBTC,0x49db86cd04a63649ef9f9905963baef7dad0c9bc,2.006736914131764,1.8705060183705375,0.00017525941029299469,-0.040152967002484906,0.0003193372900921461,-0.04003326731884596,13041.826240207509,1860.1037472579762,0.025998673319732817,-0.013979034272459091,-0.013715256709020997,EOA,false,false
5,tBTC,0xa9fc884430b4d28253ef198c9730f65b2062549c,2.0015244641400702,0.22710496209873018,-0.14765362283851724,0.00015262525431841595,0.040425611084925414,0.000012570604269053472,22.411026934126085,9.250571800783446,0.00010083234604765418,-0.14740016523815117,0.04053901403524212,EOA,false,false
5,tBTC,0x68c6cf7a28d3d1152d1a7e0ebad23dea3bc3d70c,1.999558612395894,1.9991820087431078,0.000013532821211309133,-0.03594974391585064,0.000029148925371839017,-0.019515125760334373,6417.913315103559,2802.3330787281066,0.031626468000615825,-0.004309743094023502,0.01214049116565329,EOA,false,false
5,tBTC,0x2e89a9e33feae350311c943d8644b8288270c99b,1.9733915510551874,1.9705808234597915,0.0,-0.04969913034664097,0.0,-0.050308398984352985,25499.242971400687,7533.8197113211545,0.08644168339307572,0.03674255304643475,0.03613328440872273,EOA,false,false
5,tBTC,0xfd25419ff0aa46e5d7a9173e853fa27ec9207c35,1.944349573607581,1.8968967975820867,0.0,-0.02557315228367226,0.0,-0.013134688954770532,7916.87834426473,4085.1113755173546,0.04404276026840533,0.018469607984733072,0.0309080713136348,EOA,false,false
5,tBTC,0x5707316ba04779fb7181707ff869cf6dc3b3aa2e,1.9238778222300592,1.7394141223142778,0.1472597344332499,-0.11612888945951673,0.007607641447687086,0.009070364226301817,3904.913199550679,849.4661067696627,0.010444394279131103,0.041575239252864285,0.027122399953120005,EOA,false,false
5,tBTC,0xc4e70f1c8a7d74afbb5da56d4b3e307c125fefd7,1.9223686430395313,1.919802073713244,0.0,0.0025665693262872844,0.0,0.0016249226745004678,0.0,0.0,0.0,0.0025665693262872844,0.0016249226745004678,EOA,false,false
5,tBTC,0x05391a4b0749c29335024f41552a56cfa6bd3883,1.8351289861373326,1.8035707792734716,-0.0382774921222518,0.04015585150547853,0.01760049195132193,-0.01492784860409852,5718.960768027447,2640.164125496315,0.028652882819864754,0.030531242203091485,0.03132552616708816,Other,false,true
5,tBTC,0x616c18b6e555c62570fa6a513637c3135cee3871,1.7892520436257107,1.4710761643634849,-0.04890778704431309,0.04072235183315522,0.022578199475841224,-0.03350361310021498,14115.091122628959,3217.4773860491387,0.040085584151523544,0.03190014894036568,0.02916017052714979,Other,false,true
5,tBTC,0xcdf666af010fb5dce952c7cada18377753197172,1.7779738893450066,1.7779738893450066,0.025050225360215003,0.0,0.013040618056902244,0.0,0.0,0.0,0.0,0.025050225360215003,0.013040618056902244,EOA,false,false
5,tBTC,0x1105c075a4034c57d1457151b2d7cab2ed99b122,1.6990369387969544,0.18458226960632804,0.001026530373785282,-0.013592888078300254,-0.00013063037350581928,-0.006625299185904109,4491.359473021246,2017.2082390840505,0.02213719030442042,0.009570832599905448,0.015381260745010492,EOA,false,false
5,tBTC,0x23b886aceeb71458c96792ffd447352c277f820e,1.5833299443555675,0.9274693446076028,0.006218024328381123,-0.02203596305085892,0.0023781039518503853,-0.011288050500305317,6516.664908958123,3032.537580010833,0.03293619974486837,0.01711826102239057,0.024026253196413435,EOA,false,false
5,tBTC,0x1270e5a6b9900db3c5b661da65aa6942bdc9e727,1.4909073965292239,0.5105063371072291,0.0,0.04076142489333883,0.0,0.005841632835587689,2725.115020452964,1322.5376870267196,0.014434284327864503,0.055195709221203336,0.020275917163452194,EOA,false,false
5,tBTC,0x9c9e62812b4b1a82e68cdf038398bb239cce3f81,1.4381689753708011,0.6258889472478478,0.0007074166561229918,-0.01353713892328568,0.007483107147813748,-0.01623194102006033,6967.911094325009,2598.459882708684,0.029972057957443607,0.017142335690280917,0.021223224085197022,EOA,false,false
5,tBTC,0x80ad7547d879ab0481eda439bf0514e02b0cc2b9,1.4374927600792988,1.4374927600792988,0.0,-0.009761727416376046,0.0,-0.0228987487473125,1119.9651705344272,525.8786307810988,0.005675383411042347,-0.004086344005333699,-0.017223365336270155,EOA,false,false
5,tBTC,0x0f754c49f8ce47c6821b727a3136ad79a6a44428,1.4343661210284093,0.9591393861826255,0.00382973287901161,0.012576644545244632,0.00022411604357680032,-0.022335669603396877,7704.9399340505715,1289.711297856388,0.01732956046608084,0.03373593789033708,-0.004781993093739233,EOA,false,false
5,tBTC,0xbd73cf5baf12f120ee3f6c4ad82df9a12649e578,1.4327688795829048,1.4238045816553249,-0.009492599422228859,-0.0004060192008675951,0.005637436286076565,-0.011485424940856538,3926.627894036027,1710.1560357568862,0.01870561617827709,0.008806997555180635,0.012857627523497117,EOA,false,false
5,tBTC,0x1ddf5f440b9f98b162783d2829a710a8bc330c02,1.406057692754155,0.0010954009973825798,0.000049906854299270126,-8.72780321674371e-7,0.000011311382982465107,-1.0599061666184733e-6,0.0,0.0,0.0,0.000049034073977595756,0.000010251476815846633,EOA,false,false
5,tBTC,0x3a8315e25378ce9fc0d3279b26ec0576de52c0ff,1.4000933189658797,1.4000933189658797,0.0,-0.0003915718800111256,0.0,-0.00019470815750324496,0.0,0.0,0.0,-0.0003915718800111256,-0.00019470815750324496,EOA,false,false
5,tBTC,0x2bf5bbf9876ea883f2eabb75824d5d31790d8d02,1.3177169317779114,1.3177152004497972,0.00005643707565109278,-0.03302781983665654,0.000025707534019882337,-0.03331789942317518,12742.321583769597,4274.672979613017,0.04894162362650885,0.0159702408655034,0.01564943173735355,EOA,false,false
5,tBTC,0x5c9c6a11094835f47be940faad702985489e4de8,1.2757677157488123,1.267292996173361,0.024808525238264725,-0.02784381958691555,0.024473025433377173,-0.027987865518540447,7567.12167120477,1039.6331144799594,0.01422251112890677,0.011187216780255946,0.010707671043743497,EOA,false,false
5,tBTC,0x27887588da8ecdad2198ef565c56f50a1e1ea6fb,1.2392982449556367,1.238518955546272,0.0,-0.006975130483174662,0.0,-0.006738208783394159,8120.746473445102,3578.883437692301,0.039578759090454975,0.03260362860728031,0.03284055030706082,EOA,false,false
5,tBTC,0xb6c6a9b974b764c0cc173acb0b10b4624376f1be,1.225723469963155,1.1148617270094316,2.0649899527006585e-7,0.06459021445741593,1.364487071508289e-7,-0.009359169383386368,2687.3887421807126,1336.0121785016693,0.01475014409025148,0.07934056504666268,0.005391111155572262,EOA,false,false
5,tBTC,0x68ef7102f672ce99790afa72f7471ec6ad7ed509,1.2190068529602953,1.1939919291853311,0.016766709433585936,-0.011199075794459144,0.005257726573571824,-0.00039577488503497765,1000.2885699843183,235.90684885756085,0.0027063991874359304,0.008274032826562722,0.007568350875972777,Other,false,true
5,tBTC,0x873b644f499f725ad842095f08aae7190726abd9,1.2180224296818256,1.2143189633539495,0.006472930522982253,0.0008026280314682067,0.0002749159510504045,0.0006992507953118935,1827.6576477386852,566.4894212505277,0.006088904970256999,0.013364463524707458,0.007063071716619297,EOA,false,false
5,tBTC,0xc64844d9b3db280a6e46c1431e2229cd62dd2d69,1.1476101415675308,1.1283873649993468,0.028795320656949105,0.00023717140282135098,0.0286162548168034,0.00014205778329187004,26.60134200885547,12.811227578202892,0.00013809869995610443,0.02917059075972656,0.028896411300051373,EOA,false,false
5,tBTC,0xd85d9b5b5c874de0dbdaeadb87b4f2ac2aea0452,1.1425786178552375,1.1425786178552373,0.0,-0.028718794218016437,0.0,-0.028933653026815907,0.0,0.0,0.0,-0.028718794218016437,-0.028933653026815907,EOA,false,false
5,tBTC,0xd017d2b29d97b3ec34daf840299b50e9c120e9bd,1.1316526895680015,1.1316526895680015,0.00041827697156780394,0.0,0.004624735374307334,0.0,0.0,0.0,0.0,0.00041827697156780394,0.004624735374307334,EOA,false,false
5,tBTC,0x0d18568cc8b6b03218a15b356e9bbf5d5f44f5ab,1.1072501716302277,1.0927314256736684,9.03992329797198e-6,-0.03372435938135406,0.00022948101929364496,-0.02950223886521275,12051.824114170024,3302.4881473564183,0.03964474056306308,0.005929421105006993,0.010371982717143978,EOA,false,false
5,tBTC,0x0cec743b8ce4ef8802cac0e5df18a180ed8402a7,1.0915205610100356,1.0915205610100354,0.0,-0.02751796984672228,0.0,-0.02769210308542948,631.4175397575681,270.70723455959745,0.0028318947752581434,-0.024686075071464135,-0.024860208310171335,EOA,false,false
5,tBTC,0xe1f8afc92644bfe77080d7dcb0f936f578e00f53,1.0528765548255559,1.0238333739684087,0.029043180857147344,0.0,0.023215836930434657,0.0,0.0,0.0,0.0,0.029043180857147344,0.023215836930434657,EOA,false,false
